#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,226,release,4722 ± 32,4694,4776,25,1567440,11152,10.645
gen-1000-3-foobar.log.lz4,227,release,4772 ± 59,4715,4856,50,1553868,-13572,10.793
gen-1000-3-foobar.log.lz4,228,release,4793 ± 20,4762,4818,21,1564412,10544,10.765
gen-1000-3-foobar.log.lz4,229,release,4802 ± 32,4766,4836,9,1535676,-28736,10.880
gen-1000-3-foobar.log.lz4,230,release,4839 ± 12,4823,4850,37,1596968,61292,10.977
gen-1000-3-foobar.log.lz4,231,release,4893 ± 56,4833,4960,54,1547200,-49768,10.991
gen-1000-3-foobar.log.lz4,232,release,4931 ± 12,4918,4946,38,1606408,59208,11.055
gen-1000-3-foobar.log.lz4,233,release,4936 ± 39,4883,4976,5,1560468,-45940,11.090
gen-1000-3-foobar.log.lz4,234,release,4955 ± 54,4884,5004,19,1588356,27888,11.169
gen-1000-3-foobar.log.lz4,235,release,4981 ± 46,4918,5038,26,1574668,-13688,11.171
gen-1000-3-foobar.log.lz4,236,release,5017 ± 54,4938,5086,36,1608004,33336,11.271
gen-1000-3-foobar.log.lz4,237,release,5073 ± 28,5037,5113,56,1584984,-23020,11.280
gen-1000-3-foobar.log.lz4,238,release,5078 ± 38,5025,5132,5,1630468,45484,11.323
gen-1000-3-foobar.log.lz4,239,release,5111 ± 33,5072,5165,33,1601624,-28844,11.482
gen-1000-3-foobar.log.lz4,240,release,5123 ± 42,5069,5179,12,1631916,30292,11.508
gen-1000-3-foobar.log.lz4,241,release,5174 ± 41,5113,5222,51,1627504,-4412,11.518
gen-1000-3-foobar.log.lz4,242,release,5200 ± 32,5162,5244,26,1614704,-12800,11.641
gen-1000-3-foobar.log.lz4,243,release,5205 ± 48,5133,5248,5,1615204,500,11.717
gen-1000-3-foobar.log.lz4,244,release,5270 ± 42,5205,5302,65,1616400,1196,11.820
gen-1000-3-foobar.log.lz4,245,release,5290 ± 50,5220,5335,20,1644720,28320,11.864
gen-1000-3-foobar.log.lz4,246,release,5331 ± 21,5294,5347,41,1644448,-272,11.849
gen-1000-3-foobar.log.lz4,247,release,5383 ± 35,5341,5439,52,1647904,3456,12.014
gen-1000-3-foobar.log.lz4,248,release,5361 ± 38,5302,5407,-22,1672676,24772,11.967
gen-1000-3-foobar.log.lz4,249,release,5406 ± 38,5354,5462,45,1679516,6840,12.026
gen-1000-3-foobar.log.lz4,250,release,5439 ± 64,5370,5514,33,1711948,32432,12.136
gen-1000-3-foobar.log.lz4,251,release,5486 ± 54,5434,5575,47,1685336,-26612,12.214
gen-1000-3-foobar.log.lz4,252,release,5509 ± 20,5481,5539,23,1721644,36308,12.269
gen-1000-3-foobar.log.lz4,253,release,5547 ± 36,5492,5584,38,1717896,-3748,12.305
gen-1000-3-foobar.log.lz4,254,release,5590 ± 34,5559,5649,43,1719688,1792,12.454
gen-1000-3-foobar.log.lz4,255,release,5607 ± 57,5538,5659,17,1716664,-3024,12.436
gen-1000-3-foobar.log.lz4,256,release,5610 ± 54,5524,5664,3,1733656,16992,12.475
gen-1000-3-foobar.log.lz4,257,release,5687 ± 68,5629,5777,77,1727720,-5936,12.640
gen-1000-3-foobar.log.lz4,258,release,5695 ± 63,5615,5755,8,1720580,-7140,12.645
gen-1000-3-foobar.log.lz4,259,release,5719 ± 27,5674,5746,24,1767848,47268,12.804
gen-1000-3-foobar.log.lz4,260,release,5736 ± 46,5653,5759,17,1738196,-29652,12.755
gen-1000-3-foobar.log.lz4,261,release,5782 ± 83,5655,5865,46,1773768,35572,12.810
gen-1000-3-foobar.log.lz4,262,release,5793 ± 46,5721,5836,11,1769888,-3880,12.798
gen-1000-3-foobar.log.lz4,263,release,5819 ± 54,5740,5882,26,1779604,9716,12.865
gen-1000-3-foobar.log.lz4,264,release,5944 ± 115,5849,6138,125,1812208,32604,13.189
gen-1000-3-foobar.log.lz4,265,release,5903 ± 59,5837,5992,-41,1752692,-59516,13.041
gen-1000-3-foobar.log.lz4,266,release,5920 ± 63,5827,5993,17,1794040,41348,13.172
gen-1000-3-foobar.log.lz4,267,release,5963 ± 59,5885,6035,43,1769996,-24044,13.261
gen-1000-3-foobar.log.lz4,268,release,5998 ± 52,5915,6058,35,1762484,-7512,13.202
gen-1000-3-foobar.log.lz4,269,release,6019 ± 17,5996,6039,21,1809932,47448,13.266
gen-1000-3-foobar.log.lz4,270,release,6044 ± 66,5982,6156,25,1779748,-30184,13.340
gen-1000-3-foobar.log.lz4,271,release,6060 ± 37,6000,6104,16,1821728,41980,13.412
gen-1000-3-foobar.log.lz4,272,release,6127 ± 44,6092,6190,67,1817940,-3788,13.425
gen-1000-3-foobar.log.lz4,273,release,6165 ± 39,6132,6230,38,1781456,-36484,13.610
gen-1000-3-foobar.log.lz4,274,release,6178 ± 62,6099,6261,13,1839944,58488,13.632
gen-1000-3-foobar.log.lz4,275,release,6182 ± 57,6120,6269,4,1799696,-40248,13.622
gen-1000-3-foobar.log.lz4,276,release,6221 ± 34,6164,6256,39,1807912,8216,13.717
gen-1000-3-foobar.log.lz4,277,release,6266 ± 36,6202,6293,45,1807284,-628,13.760
gen-1000-3-foobar.log.lz4,278,release,6290 ± 63,6191,6337,24,1821452,14168,13.836
gen-1000-3-foobar.log.lz4,279,release,6321 ± 45,6269,6387,31,1837156,15704,13.928
